1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0.999666667
1	0.999666667
1	0.999666667
1	0.999666667
1	0.999666667
1	0.999666667
1	0.999666667
1	0.999333333
1	0.999333333
1	0.999
1	0.998
1	0.996666667
1	0.996
1	0.994333333
1	0.993
1	0.992
1	0.991
1	0.988666667
1	0.986
1	0.983
1	0.981
1	0.977333333
1	0.969
1	0.966666667
1	0.957
1	0.953333333
1	0.946
1	0.935333333
1	0.925
1	0.915
1	0.902
1	0.888
1	0.875666667
1	0.859
1	0.843
1	0.821333333
1	0.804666667
1	0.784
1	0.761666667
1	0.735666667
1	0.723
1	0.7
1	0.674333333
1	0.641666667
1	0.623
1	0.600333333
1	0.573
0.999666667	0.538
0.999666667	0.510666667
0.999666667	0.488333333
0.999666667	0.470666667
0.999666667	0.445333333
0.999666667	0.414333333
0.999666667	0.397666667
0.999666667	0.375333333
0.999666667	0.353333333
0.999666667	0.324
0.999666667	0.303333333
0.999666667	0.282
0.999666667	0.26
0.999666667	0.235333333
0.999666667	0.221666667
0.999666667	0.203
0.999666667	0.186
0.999666667	0.17
0.999666667	0.160333333
0.999666667	0.149
0.999333333	0.133
0.999333333	0.121666667
0.999	0.111
0.999	0.101333333
0.999	0.092333333
0.999	0.086333333
0.998666667	0.076666667
0.998333333	0.071333333
0.998	0.062666667
0.998	0.057
0.997333333	0.050333333
0.997333333	0.045
0.997333333	0.042
0.997333333	0.039
0.996666667	0.033666667
0.996666667	0.030333333
0.996333333	0.026666667
0.995666667	0.024
0.995	0.022666667
0.994666667	0.020333333
0.994333333	0.018
0.994	0.016
0.993333333	0.014333333
0.993333333	0.012333333
0.992666667	0.010666667
0.992666667	0.009666667
0.992666667	0.008333333
0.992333333	0.007666667
0.991666667	0.007
0.991333333	0.006333333
0.990666667	0.005666667
0.988666667	0.004333333
0.988333333	0.004
0.987333333	0.003333333
0.987	0.002666667
0.986333333	0.002666667
0.985333333	0.002333333
0.985	0.001666667
0.983666667	0.001666667
0.982666667	0.001333333
0.982333333	0.001333333
0.981	0.001333333
0.98	0.001333333
0.979	0.001333333
0.978333333	0.001333333
0.975666667	0.001
0.975333333	0.001
0.972666667	0.000666667
0.971666667	0.000666667
0.969333333	0.000666667
0.967	0.000666667
0.963666667	0.000666667
0.962333333	0.000666667
0.960333333	0.000333333
0.958666667	0.000333333
0.955666667	0.000333333
0.951333333	0.000333333
0.947333333	0.000333333
0.944333333	0.000333333
0.940666667	0.000333333
0.936	0.000333333
0.932333333	0.000333333
0.927666667	0.000333333
0.924333333	0.000333333
0.921	0.000333333
0.915666667	0.000333333
0.910666667	0.000333333
0.906333333	0.000333333
