0.889	0.000333333
0.881	0.000333333
0.874666667	0.000333333
0.867	0
0.859666667	0
0.850666667	0
0.840666667	0
0.829666667	0
0.825333333	0
0.818666667	0
0.813	0
0.803666667	0
0.793	0
0.784	0
0.773	0
0.761	0
0.749666667	0
0.738666667	0
0.723666667	0
0.712666667	0
0.702666667	0
0.690666667	0
0.680333333	0
0.668666667	0
0.656333333	0
0.643333333	0
0.629666667	0
0.619666667	0
0.604666667	0
0.594333333	0
0.581666667	0
0.567333333	0
0.550666667	0
0.537333333	0
0.524333333	0
0.513	0
0.500333333	0
0.486666667	0
0.471333333	0
0.455333333	0
0.444666667	0
0.430666667	0
0.413	0
0.401666667	0
0.385333333	0
0.373333333	0
0.359333333	0
0.347333333	0
0.335666667	0
0.328333333	0
0.316333333	0
0.308333333	0
0.296666667	0
0.284333333	0
0.274	0
0.264666667	0
0.253333333	0
0.242	0
0.233	0
0.22	0
0.21	0
0.202333333	0
0.193666667	0
0.184666667	0
0.176	0
0.168	0
0.158333333	0
0.154333333	0
0.146666667	0
0.139333333	0
0.129	0
0.121666667	0
0.112333333	0
0.108666667	0
0.104666667	0
0.099	0
0.094	0
0.089666667	0
0.084	0
0.079666667	0
0.075333333	0
0.071333333	0
0.065666667	0
0.061333333	0
0.057666667	0
0.054	0
0.05	0
0.046666667	0
0.042666667	0
0.039	0
0.036333333	0
0.034666667	0
0.033333333	0
0.031333333	0
0.029	0
0.028	0
0.025333333	0
0.024	0
0.022333333	0
0.021666667	0
0.021333333	0
0.019666667	0
0.017666667	0
0.016	0
0.015	0
0.014333333	0
0.013333333	0
0.013333333	0
0.013333333	0
0.011666667	0
0.009666667	0
0.009	0
0.008	0
0.008	0
0.006	0
0.006	0
0.005666667	0
0.004666667	0
0.004	0
0.004	0
0.004	0
0.003666667	0
0.003	0
0.002	0
0.002	0
0.002	0
0.001666667	0
0.001666667	0
0.001666667	0
0.001666667	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001333333	0
0.001	0
0.001	0
0.001	0
0.001	0
0.001	0
0.000666667	0
0.000666667	0
0.000666667	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0.000333333	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0

